1458.867767	1458.867767	qu
1461.634207	1461.634207	qv
1464.355296	1464.355296	qw
1467.257790	1467.257790	qx
1470.024230	1470.024230	qy
1472.790670	1472.790670	qz
1479.094525	1479.094525	ra
1486.093626	1486.093626	rb
1489.086823	1489.086823	rc
1491.581154	1491.581154	rd
1494.438297	1494.438297	re
1496.977980	1496.977980	rf
1499.699068	1499.699068	rg
1502.465508	1502.465508	rh
1505.095894	1505.095894	ri
1507.862334	1507.862334	rj
1510.583422	1510.583422	rk
1513.304510	1513.304510	rl
1515.889544	1515.889544	rm
1518.610633	1518.610633	rn
1521.513127	1521.513127	ro
1524.098161	1524.098161	rp
1526.955304	1526.955304	rq
1529.585690	1529.585690	rr
1532.352129	1532.352129	rs
1535.209272	1535.209272	rt
1537.975712	1537.975712	ru
1540.787504	1540.787504	rv
1543.553943	1543.553943	rw
1546.184329	1546.184329	rx
1548.905417	1548.905417	ry
1551.898615	1551.898615	rz
1554.665055	1554.665055	sa
1557.476846	1557.476846	sb
1560.197934	1560.197934	sc
1563.055077	1563.055077	sd
1565.776166	1565.776166	se
1568.633309	1568.633309	sf
1571.172991	1571.172991	sg
1574.166188	1574.166188	sh
1576.297708	1576.297708	si
1578.383875	1578.383875	sj
1584.642379	1584.642379	sk
1589.585690	1589.585690	sl
1591.943966	1591.943966	sm
1594.166188	1594.166188	sn
1596.479114	1596.479114	so
1598.837390	1598.837390	sp
1601.059612	1601.059612	sq
1603.417889	1603.417889	sr
1609.222878	1609.222878	ss
1615.163921	1615.163921	st
1618.111767	1618.111767	su
1621.104964	1621.104964	sv
1623.780701	1623.780701	sw
1626.683195	1626.683195	sx
1629.631041	1629.631041	sy
1632.352129	1632.352129	sz
1635.436030	1635.436030	ta
1638.338524	1638.338524	tb
1641.195667	1641.195667	tc
1644.007458	1644.007458	td
1646.864601	1646.864601	te
1649.721744	1649.721744	tf
1652.533535	1652.533535	tg
1655.481381	1655.481381	th
1658.293173	1658.293173	ti
1661.104964	1661.104964	tj
1663.962107	1663.962107	tk
1666.909953	1666.909953	tl
1669.812447	1669.812447	tm
1672.760293	1672.760293	tn
1675.617436	1675.617436	to
1678.429227	1678.429227	tp
1681.286370	1681.286370	tq
1684.324919	1684.324919	tr
1687.227413	1687.227413	ts
1690.039204	1690.039204	tt
1692.896347	1692.896347	tu
1695.753490	1695.753490	tv
1698.565281	1698.565281	tw
1701.603830	1701.603830	tx
1704.642379	1704.642379	ty
1707.680928	1707.680928	tz
1710.719476	1710.719476	ua
1713.621971	1713.621971	ub
1720.696801	1720.696801	uc
1727.182061	1727.182061	ud
1730.265962	1730.265962	ue
1733.304510	1733.304510	uf
1739.200202	1739.200202	ug
1742.329454	1742.329454	uh
1745.186597	1745.186597	ui
1748.134442	1748.134442	uj
1753.894080	1753.894080	uk
1756.252356	1756.252356	ul
1758.655984	1758.655984	um
1760.878207	1760.878207	un
1766.048275	1766.048275	uo
1768.905417	1768.905417	up
1772.034669	1772.034669	uq
1775.073218	1775.073218	ur
1781.286370	1781.286370	us
1784.914488	1784.914488	ut
1787.953036	1787.953036	uu
1791.082288	1791.082288	uv
1797.159386	1797.159386	uw
1800.152583	1800.152583	ux
1803.372538	1803.372538	uy
1806.275032	1806.275032	uz
1812.941699	1812.941699	va
1815.390678	1815.390678	vb
1817.658252	1817.658252	vc
1819.971177	1819.971177	vd
1825.413354	1825.413354	ve
1828.361200	1828.361200	vf
1831.309046	1831.309046	vg
1834.619703	1834.619703	vh
1841.014261	1841.014261	vi
1844.234216	1844.234216	vj
1847.136710	1847.136710	vk
1850.084556	1850.084556	vl
